CIDADE,REG_ADM,ANO,MES,DESC_MES,SEXO,TURNO,TIPO,VEIC,FAIX_ETAR,IDADE,HORA,VITIMA,LOCAL,DIA_SEM,VIA,LAT,LONG,NOME,geometry
GUARULHOS,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,55-59,58,,PEDESTRE,PUBLICO,SÁBADO,Rodovias,-23.46391678,-46.49610238,BR 116,POINT (-5175922.440813517 -2688218.772222707)
IBIUNA,Sorocaba,2017,5,MAIO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,40-44,42,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.675836999999998,-47.30974035,SP 250,POINT (-5266496.205323987 -2713956.893842428)
ITANHAEM,Baixada Santista,2017,5,MAIO,FEMININO,MADRUGADA,COLISAO,MOTOCICLETA,25-29,27,,CONDUTOR,PUBLICO,SÁBADO,Rodovias,-24.20245491,-46.84874287,SP 055,POINT (-5215178.200593405 -2778097.598925154)
ITANHAEM,Baixada Santista,2017,5,MAIO,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,50-54,52,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-24.23103957,-46.89653268,SP 055,POINT (-5220498.137907714 -2781586.665743667)
ITAPECERICA DA SERRA,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,50-54,54,,PEDESTRE,PUBLICO,QUARTA,Rodovias,-23.76032162,-46.9040541,BR 116,POINT (-5221335.418552157 -2724229.334226095)
ITAPEVI,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,CHOQUE,MOTOCICLETA,18-24,21,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.524182,-46.927257,RUA DAS CEREJAS,POINT (-5223918.353565083 -2695533.87764587)
ITAQUAQUECETUBA,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NAO DISPONIVEL,COLISAO,MOTOCICLETA,35-39,36,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.480009,-46.352115000000005,AVENIDA VEREADOR ALMIRO DIAS DE OLIVEIRA,POINT (-5159893.838991258 -2690171.748844903)
ITU,Sorocaba,2017,5,MAIO,MASCULINO,NAO DISPONIVEL,OUTROS,MOTOCICLETA,30-34,30,,NAO DISPONIVEL,PUBLICO,SÁBADO,Rodovias,-23.39569362,-47.35249488,SP 079,POINT (-5271255.617832695 -2679941.746029248)
JACAREI,São José dos Campos,2017,5,MAIO,FEMININO,MADRUGADA,CHOQUE,AUTOMOVEL,35-39,39,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.307931,-46.005542999999996,AVENIDA LUCAS NOGUEIRA GARCÊS,POINT (-5121313.620428051 -2669300.404329091)
JACAREI,São José dos Campos,2017,5,MAIO,MASCULINO,MANHA,COLISAO,MOTOCICLETA,18-24,21,,CONDUTOR,PUBLICO,DOMINGO,Rodovias,-23.32786364,-45.99704043,SP 066,POINT (-5120367.118665216 -2671716.647719707)
JUNDIAI,Campinas,2017,5,MAIO,MASCULINO,TARDE,CHOQUE,MOTOCICLETA,18-24,22,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.183874,-46.877627000000004,Avenida Frederico Ozanan,POINT (-5218393.567237011 -2654270.285033076)
JUNDIAI,Campinas,2017,5,MAIO,FEMININO,TARDE,COLISAO,AUTOMOVEL,50-54,52,,PASSAGEIRO,PUBLICO,SEGUNDA,Rodovias,-23.29036248,-46.84619655,SP 348,POINT (-5214894.745547608 -2667171.040865162)
JUNDIAI,Campinas,2017,5,MAIO,MASCULINO,MADRUGADA,COLISAO,BICICLETA,NAO DISPONIVEL,NAO DISPONIVEL,,CONDUTOR,PUBLICO,TERÇA,Rodovias,-23.16125915,-46.87674106,SPA 067/360,POINT (-5218294.944847338 -2651531.888116857)
JUNDIAI,Campinas,2017,5,MAIO,FEMININO,TARDE,OUTROS,MOTOCICLETA,18-24,20,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.202012,-46.858106,MARGINAL DO RIO JUNDIAI,POINT (-5216220.499457237 -2656466.921678009)
JUNDIAI,Campinas,2017,5,MAIO,FEMININO,TARDE,OUTROS,MOTOCICLETA,0-17,9,,PASSAGEIRO,PUBLICO,QUARTA,Vias Municipais,-23.202012,-46.858106,MARGINAL DO RIO JUNDIAI,POINT (-5216220.499457237 -2656466.921678009)
JUNDIAI,Campinas,2017,5,MAIO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.24396321,-46.85176548,SP 332,POINT (-5215514.675999472 -2661548.644507104)
JUNDIAI,Campinas,2017,5,MAIO,MASCULINO,MADRUGADA,CHOQUE,MOTOCICLETA,25-29,28,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.18854514,-46.86830292,AVENIDA DOS IMIGRANTES ITALIANOS,POINT (-5217355.615399298 -2654835.963756517)
JUNDIAI,Campinas,2017,5,MAIO,FEMININO,TARDE,COLISAO,AUTOMOVEL,65-69,66,,PASSAGEIRO,PUBLICO,SÁBADO,Rodovias,-23.28465237,-46.84769566,SP 348,POINT (-5215061.625709454 -2666479.016939251)
MAUA,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,CHOQUE,MOTOCICLETA,30-34,33,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.673303,-46.422074,AVENIDA BARAO DE MAUA,POINT (-5167681.639247664 -2713648.88882876)
MIRACATU,Registro,2017,5,MAIO,MASCULINO,NOITE,COLISAO,AUTOMOVEL,30-34,32,,CONDUTOR,PUBLICO,QUARTA,Rodovias,-24.05037184,-47.20044245,BR 116,POINT (-5254329.218751214 -2759547.339736788)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,45-49,46,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.561087,-46.217948,RUA CONGONHAS,POINT (-5144958.436869997 -2700015.128993187)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,OUTROS,MOTOCICLETA,40-44,41,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.495298000000002,-46.151076,AVENIDA FRANCISCO RODRIGUES FILHO,POINT (-5137514.27988167 -2692027.46619181)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,CHOQUE,MOTOCICLETA,18-24,19,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.559918,-46.186115,AVENIDA PREFEITO FRANCISCO RIBEIRO NOGUE,POINT (-5141414.803519575 -2699873.161919831)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,COLISAO,BICICLETA,25-29,27,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.552349,-46.213378999999996,AVENIDA JULIO SIMOES,POINT (-5144449.818116562 -2698953.989077246)
MONGAGUA,Baixada Santista,2017,5,MAIO,MASCULINO,MADRUGADA,OUTROS,BICICLETA,65-69,68,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-24.122535,-46.703489000000005,RUA E,POINT (-5199008.613749254 -2768346.657164448)
OSASCO,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MANHA,NAO DISPONIVEL,MOTOCICLETA,25-29,29,,CONDUTOR,PUBLICO,SEXTA,Rodovias,-23.51672235,-46.7909283,SP 280,POINT (-5208742.312100573 -2694628.229888188)
OSASCO,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,40-44,44,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.52632417,-46.77189895,RUA ARI BARROSO,POINT (-5206623.974548446 -2695793.959850386)
OSASCO,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MANHA,CHOQUE,AUTOMOVEL,40-44,41,,NAO DISPONIVEL,PUBLICO,SEGUNDA,Vias Municipais,-23.53252003,-46.80743443,AVENIDA EUCALÍPTO,POINT (-5210579.766087141 -2696546.226934194)
OSASCO,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,75-79,76,,PEDESTRE,PUBLICO,SEGUNDA,Vias Municipais,-23.518456,-46.788340999999996,AVENIDA GETÚLIO VARGAS,POINT (-5208454.295182044 -2694838.701169006)
POA,Metropolitana de São Paulo,2017,5,MAIO,FEMININO,MANHA,COLISAO,MOTOCICLETA,50-54,50,,PASSAGEIRO,PUBLICO,SÁBADO,Vias Municipais,-23.5182,-46.332285999999996,AVENIDA FERNANDO ROSSI,POINT (-5157686.484808317 -2694807.621683383)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,MASCULINO,TARDE,COLISAO,BICICLETA,60-64,64,,CONDUTOR,PUBLICO,SEXTA,Rodovias,-24.05038834,-46.5415329,SP 055,POINT (-5180979.743166388 -2759549.351121827)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,35-39,35,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-24.02058718,-46.47847323,SPA 291/055,POINT (-5173959.972812397 -2755916.947604052)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,MASCULINO,TARDE,COLISAO,BICICLETA,45-49,47,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-24.03392868,-46.51101605,SP 055,POINT (-5177582.622963775 -2757543.012067631)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,60-64,62,,PEDESTRE,PUBLICO,SÁBADO,Vias Municipais,-24.007842,-46.405902000000005,AVENIDA MARECHAL MALET,POINT (-5165881.380442555 -2754363.720321935)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,FEMININO,NOITE,COLISAO,MOTOCICLETA,0-17,17,,PASSAGEIRO,PUBLICO,SÁBADO,Rodovias,-24.01529017,-46.46094426,SPA 291/055,POINT (-5172008.656797865 -2755271.39385731)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,55-59,59,,CONDUTOR,PUBLICO,DOMINGO,Rodovias,-24.01257858,-46.45009112,SPA 291/055,POINT (-5170800.490779558 -2754940.93902047)
PRAIA GRANDE,Baixada Santista,2017,5,MAIO,FEMININO,NOITE,COLISAO,BICICLETA,0-17,17,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-24.005287,-46.423639,AVENIDA GUILHERMINA,POINT (-5167855.854250756 -2754052.36656521)
RIBEIRAO PIRES,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,18-24,22,,CONDUTOR,PUBLICO,SEGUNDA,Rodovias,-23.72875115,-46.42488686,SP 031,POINT (-5167994.765390537 -2720389.918520086)
RIBEIRAO PIRES,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,COLISAO,AUTOMOVEL,25-29,27,,CONDUTOR,PUBLICO,TERÇA,Rodovias,-23.72875115,-46.42488686,SP 031,POINT (-5167994.765390537 -2720389.918520086)
RIBEIRAO PIRES,Metropolitana de São Paulo,2017,5,MAIO,FEMININO,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,18-24,21,,NAO DISPONIVEL,PUBLICO,QUARTA,Rodovias,-23.71724053,-46.40150474,SP 031,POINT (-5165391.879698469 -2718990.295707073)
SALTO,Sorocaba,2017,5,MAIO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,18-24,22,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.20745006,-47.32211192,SP 075,POINT (-5267873.402196702 -2657125.566244703)
SANTA BRANCA,São José dos Campos,2017,5,MAIO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,60-64,63,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.398903,-45.816235999999996,ESTRADA ACESSO CIDADE DE PARAIBUNA,POINT (-5100240.061584449 -2680331.021384466)
SANTA ISABEL,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MANHA,COLISAO,BICICLETA,70-74,74,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.314522,-46.216808,AVENIDA BARÃO DO RIO BRANCO,POINT (-5144831.532650492 -2670099.328155578)
SANTO ANDRE,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,NOITE,COLISAO,BICICLETA,45-49,49,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.670819,-46.53573,AVENIDA PEREIRA BARRETO,POINT (-5180333.767293267 -2713346.967058522)
SANTO ANDRE,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,0-17,7,,PEDESTRE,PUBLICO,SEXTA,Vias Municipais,-23.638345,-46.518997999999996,RUA SUÍÇA,POINT (-5178471.169573311 -2709400.390111178)
SANTO ANDRE,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,CHOQUE,AUTOMOVEL,25-29,25,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.623992,-46.54095,AVENIDA DA PAZ,POINT (-5180914.855035205 -2707656.376888551)
SANTO ANDRE,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,CHOQUE,AUTOMOVEL,40-44,44,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.638225199999997,-46.54236952,AVENIDA DOM PEDRO II,POINT (-5181072.875278777 -2709385.832587306)
SANTO ANDRE,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,18-24,22,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.632607999999998,-46.542918,RUA SUMARÉ,POINT (-5181133.931793085 -2708703.272224769)
SANTOS,Baixada Santista,2017,5,MAIO,MASCULINO,NAO DISPONIVEL,ATROPELAMENTO,PEDESTRE,55-59,57,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.93746593,-46.37946714,AVENIDA JOVINO DE MELO,POINT (-5162938.665288163 -2745789.910025227)
SANTOS,Baixada Santista,2017,5,MAIO,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,0-17,3,,PEDESTRE,PUBLICO,SEGUNDA,Vias Municipais,-23.929448999999998,-46.378754,PRAÇA NICOLAU G.,POINT (-5162859.2789065 -2744813.51642235)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,45-49,49,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.78504673,-46.53131109,ESTRADA DO RIO ACIMA,POINT (-5179841.856482204 -2727236.907636238)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2017,5,MAIO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,18-24,19,,NAO DISPONIVEL,PUBLICO,SÁBADO,Rodovias,-23.71208478,-46.56160427,SP 150,POINT (-5183214.077854312 -2718363.427284657)
